Datetime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S5(O3),T,RH,AH
2004-07-03 07:00:00,1096.25,1016.75,721.75,101.0,1204.0,21.400000572205,47.999999046326,1.2086470633180901
2004-07-03 08:00:00,1172.75,1130.25,647.75,120.0,1401.0,23.224999904633,43.925000190735,1.2343769374409612
2004-07-03 09:00:00,1125.25,1016.25,712.25,124.0,1256.0,25.300000190735,40.650000572205,1.29210209652303
2004-07-03 10:00:00,1078.5,975.75,781.0,113.0,998.5,29.875,31.074999332428,1.2882965297730427
2004-07-03 11:00:00,973.75,929.5,872.0,97.0,712.25,33.874999046326,21.300000190735,1.1067112010598963
2004-07-03 12:00:00,977.25,973.0,864.75,94.0,712.25,36.25,15.974999904633,0.9464826739466673
2004-07-03 13:00:00,911.75,872.5,946.0,86.0,613.5,36.625000953674,15.174999952316,0.9177476117881054
2004-07-03 14:00:00,896.0,817.25,991.75,70.0,553.75,37.425000190735,15.824999809265,0.9997729529539173
2004-07-03 15:00:00,896.25,822.0,1002.25,70.0,721.5,37.925001144409,14.975000143051,0.9721357760301467
2004-07-03 16:00:00,956.25,861.75,929.75,82.0,636.0,38.025000572205,16.75,1.0932785184040215
2004-07-03 17:00:00,969.75,900.0,909.0,93.0,663.5,36.949998855591,17.52499961853,1.0788674913580085
2004-07-03 18:00:00,929.25,868.5,942.0,89.0,624.0,35.25,17.049999713898,0.9560840550495504
2004-07-03 19:00:00,947.25,925.75,904.75,90.0,659.0,31.85000038147,20.400000572205,0.9461689128627914
2004-07-03 20:00:00,1003.0,880.0,863.5,67.0,694.75,29.14999961853,29.64999961853,1.1791794891543
2004-07-03 21:00:00,1045.0,940.0,821.75,94.0,919.75,27.449999809265,33.35000038147,1.2022272487590324
2004-07-03 22:00:00,1125.0,1035.0,727.5,109.0,1149.5,26.675000190735,35.75,1.231845235958055
2004-07-03 23:00:00,1137.75,985.0,742.25,103.0,1140.75,25.175000190735,42.699999809265,1.347293824791486
2004-07-04 00:00:00,1217.0,1059.5,659.5,101.0,1227.25,23.974999904633,51.89999961853,1.5252010479389024
2004-07-04 01:00:00,983.25,831.0,846.75,71.0,887.0,24.5,44.449999809265,1.3476274062499274
2004-07-04 02:00:00,1006.5,864.25,816.0,71.0,987.25,22.599999427795,51.0,1.3805256196329871
2004-07-04 03:00:00,957.25,815.75,845.5,,902.75,22.150000095367,52.72500038147,1.3891201802064566
2004-07-04 04:00:00,913.5,725.0,948.75,49.0,779.75,21.150000095367,56.824998855591,1.4093550673634956
2004-07-04 05:00:00,885.5,701.75,970.75,43.0,766.5,20.25,59.60000038147,1.399446186205673
2004-07-04 06:00:00,898.5,708.25,971.5,44.0,779.5,21.299999713898,56.650000572205,1.4178444896693174
2004-07-04 07:00:00,941.75,722.5,967.75,42.0,698.0,23.049999713898,54.575000762939,1.5176911856602502
2004-07-04 08:00:00,1021.75,817.25,835.0,69.0,821.0,23.749999523163,54.25,1.5730505108397952
2004-07-04 09:00:00,1009.25,809.5,859.0,65.0,772.25,25.374999523163,49.27499961853,1.5731955065671137
2004-07-04 10:00:00,1024.5,808.5,877.0,68.0,690.25,29.64999961853,37.724999427795,1.5439798716036117
2004-07-04 11:00:00,976.5,783.25,939.0,58.0,585.75,33.924999237061,26.224999904633,1.366405654591326
2004-07-04 12:00:00,935.75,756.5,1007.25,52.0,523.0,35.799999237061,22.374999523163,1.293298962333843
2004-07-04 13:00:00,883.75,703.0,1075.75,46.0,487.5,37.900000572205,18.849999904633,1.2220309672938956
2004-07-04 14:00:00,808.75,663.75,1185.25,40.0,427.25,38.525000572205,14.825000047684,0.9941860144098519
2004-07-04 15:00:00,851.5,718.0,1109.25,47.0,467.75,39.349999427795,14.474999904633,1.0148647147075003
2004-07-04 16:00:00,871.75,708.0,1106.25,56.0,488.5,38.850001335144,15.550000190735,1.0612682174460752
2004-07-04 17:00:00,839.25,752.0,1102.25,64.0,514.5,37.85000038147,12.700000047684,0.8210996295985946
2004-07-04 18:00:00,853.75,787.5,1063.75,71.0,561.75,35.77499961853,13.424999952316,0.7749128102971639
2004-07-04 19:00:00,971.25,941.5,899.5,103.0,775.5,32.250000476837,19.699999809265,0.934540349044096
2004-07-04 20:00:00,984.5,944.0,866.25,97.0,832.75,30.099999904633,23.5,0.986862333764076
2004-07-04 21:00:00,1027.25,980.5,816.75,108.0,1022.5,28.199999809265,28.700000286102,1.080574135534517
2004-07-04 22:00:00,1012.0,875.5,853.25,87.0,966.75,26.025000572205,35.699999809265,1.18419253309782
2004-07-04 23:00:00,1086.0,972.5,765.75,104.0,1089.25,25.299999713898,39.174999237061,1.2452176263222388
2004-07-05 00:00:00,1024.5,938.75,789.5,93.0,1102.5,24.650000095367,38.724999427795,1.1845375034052248
2004-07-05 01:00:00,847.5,692.0,1033.75,55.0,733.5,25.525000095367,35.699999809265,1.1499025088984167
2004-07-05 02:00:00,838.5,651.5,1074.75,49.0,671.0,22.450000286102,43.200000762939,1.158897486914277
2004-07-05 03:00:00,814.25,617.75,1096.5,,696.0,21.624999523163,46.074999809265,1.1760711327622857
2004-07-05 04:00:00,815.5,624.0,1072.5,56.0,728.5,19.72500038147,51.399998664856,1.1687970697067882
2004-07-05 05:00:00,799.25,612.75,1120.25,43.0,640.75,21.625000476837,45.699999809265,1.166499269953488
2004-07-05 06:00:00,879.0,792.0,905.5,57.0,825.0,21.050000190735,47.275000572205,1.1654093277409119
2004-07-05 07:00:00,1103.5,1125.0,697.25,80.0,1179.25,21.625,44.14999961853,1.1269352528286722
2004-07-05 08:00:00,1343.6666666667,1495.6666666667,518.66666666667,134.0,1651.3333333333,23.733332951864,37.93333307902,1.0988355643202752
2004-07-05 09:00:00,1225.75,1271.75,631.5,157.0,1473.5,26.0,30.050000190735,0.9953172213468815
2004-07-05 10:00:00,1157.25,1176.0,690.75,175.0,1370.25,30.575000286102,23.200000286102,1.0010089994494515
2004-07-05 11:00:00,1059.0,1060.25,798.0,147.0,1140.5,34.074999809265,19.125,1.0048277200701305
2004-07-05 12:00:00,1075.75,1056.5,778.25,140.0,1075.5,36.175000190735,18.025000095367,1.0635549649273193
2004-07-05 13:00:00,1066.0,1040.5,783.0,137.0,1035.5,37.424999237061,17.275000095367,1.0913792839883183
2004-07-05 14:00:00,1048.75,993.75,813.25,123.0,880.5,39.549999237061,15.550000190735,1.102014853560297
2004-07-05 15:00:00,1096.75,1073.75,775.75,138.0,959.75,40.39999961853,14.875,1.1032763846827751
2004-07-05 16:00:00,1086.75,1017.5,790.5,132.0,883.25,40.074999809265,16.050000429153,1.169919146514919
2004-07-05 17:00:00,1269.0,1269.25,632.75,174.0,1220.75,39.324999809265,18.925000190735,1.3250785714162152
2004-07-05 18:00:00,1327.75,1405.0,583.5,203.0,1518.0,37.25,19.875000476837,1.2437267825101448
2004-07-05 19:00:00,1199.5,1270.25,653.75,176.0,1264.0,33.624999046326,22.924999713898,1.1746564230749674
2004-07-05 20:00:00,1097.5,1105.0,731.75,125.0,1060.75,30.650000095367,28.85000038147,1.2501136274066056
2004-07-05 21:00:00,1057.5,1003.75,776.0,98.0,947.25,28.77499961853,32.825000762939,1.2775855857205802
2004-07-05 22:00:00,1081.25,1024.5,738.0,103.0,1059.25,27.349999904633,36.849999427795,1.3206979218950308
2004-07-05 23:00:00,1061.5,961.5,775.5,104.0,1030.25,26.150000095367,39.650001525879,1.324893460613591
2004-07-06 00:00:00,1078.0,970.5,752.25,105.0,1064.5,25.35000038147,42.97500038147,1.3700365376842112
2004-07-06 01:00:00,917.25,760.5,930.5,75.0,893.25,25.849999904633,40.999999046326,1.3460969548228694
2004-07-06 02:00:00,881.0,718.25,965.0,60.0,836.5,23.299999713898,48.449998855591,1.3676551001134056
2004-07-06 03:00:00,864.75,671.25,1011.75,,806.75,23.450000286102,47.77499961853,1.3607369020530995
2004-07-06 04:00:00,828.5,601.5,1123.0,36.0,595.75,23.525000095367,46.699999809265,1.3360853031838766
2004-07-06 05:00:00,913.25,743.25,931.25,66.0,884.25,21.849999904633,52.324999809265,1.3538747131233477
2004-07-06 06:00:00,1077.0,985.0,742.25,97.0,1169.75,21.775000095367,52.52499961853,1.3529112583238534
2004-07-06 07:00:00,1337.25,1386.0,565.0,115.0,1596.25,22.924999713898,49.075000762939,1.3545632348476087
2004-07-06 08:00:00,1467.25,1575.25,471.5,145.0,1872.5,24.875,43.300000190735,1.3422301381010047
2004-07-06 09:00:00,1257.25,1226.75,611.25,162.0,1607.75,26.650000572205,39.39999961853,1.355632710427536
2004-07-06 10:00:00,1227.0,1125.0,674.75,147.0,1470.25,30.500000476837,32.89999961853,1.4134852927263664
2004-07-06 11:00:00,1187.75,1107.5,692.75,132.0,1274.5,34.199999809265,27.224999904633,1.4403797515573447
2004-07-06 12:00:00,1300.75,1275.75,630.75,179.0,1407.0,38.150000572205,20.85000038147,1.3701396952205174
2004-07-06 13:00:00,1200.5,1277.5,657.25,174.0,1301.75,39.574999809265,16.949999809265,1.20284529664454
2004-07-06 14:00:00,1057.75,1025.75,794.0,132.0,930.5,39.89999961853,15.800000190735,1.1409532940413063
2004-07-06 15:00:00,1036.75,1075.25,789.25,151.0,917.0,40.200000762939,13.899999856949,1.0199995769916184
2004-07-06 16:00:00,1055.25,1157.0,762.25,168.0,985.0,39.575000762939,13.150000095367,0.9331809294113429
2004-07-06 17:00:00,1178.75,1364.0,661.25,192.0,1264.75,39.47500038147,12.599999904633,0.8893608685739398
2004-07-06 18:00:00,1298.25,1430.0,631.75,194.0,2474.75,37.875,13.924999952316,0.9015228417934037
2004-07-06 19:00:00,1213.25,1327.0,654.0,155.0,2021.0,34.150000572205,17.899999856949,0.9443976084448462
2004-07-06 20:00:00,1233.0,1397.75,612.75,159.0,1833.75,32.550000190735,20.599999904633,0.9938646008389236
2004-07-06 21:00:00,1086.0,1144.5,736.75,125.0,1426.25,30.400000572205,23.150000095367,0.9889450944877766
2004-07-06 22:00:00,1055.5,1078.25,764.5,108.0,1271.75,28.799999713898,25.125000476837,0.9793021957831861
2004-07-06 23:00:00,1138.0,1127.75,681.25,110.0,1489.5,27.800000190735,29.949999809265,1.1018205001278165
2004-07-07 00:00:00,1112.25,1127.75,675.0,99.0,1440.0,26.924999713898,32.550000667572,1.1380679035096288
2004-07-07 01:00:00,992.25,948.0,772.75,95.0,1271.0,26.324999809265,33.699999809265,1.137680436905352
2004-07-07 02:00:00,895.0,766.5,931.25,69.0,985.0,25.72500038147,33.949999809265,1.1064765938065138
2004-07-07 03:00:00,842.75,654.5,1046.25,,825.75,24.77499961853,36.049999237061,1.1109020659102775
2004-07-07 04:00:00,828.25,626.25,1073.25,45.0,754.0,25.47500038147,34.550001144409,1.10958966043621
2004-07-07 05:00:00,893.5,708.5,996.5,53.0,853.25,23.950000286102,37.750000953674,1.1077221521237677
2004-07-07 06:00:00,1072.0,975.75,739.75,88.0,1339.75,23.924999713898,39.324998855591,1.152223139258218
2004-07-07 07:00:00,1425.0,1486.0,512.0,136.0,1869.0,24.75,38.375000953674,1.1808004586546212
2004-07-07 08:00:00,1428.0,1500.25,496.25,141.0,2020.75,26.949999809265,34.375,1.2036300173062884
2004-07-07 09:00:00,1358.75,1415.25,571.5,189.0,1902.25,29.574999809265,28.72500038147,1.1705945280887182
2004-07-07 10:00:00,1181.5,1122.0,729.5,166.0,1526.75,34.575000286102,21.099999904633,1.1398133352256807
2004-07-07 11:00:00,1117.0,1044.75,760.75,154.0,1260.25,38.25,16.974999904633,1.121556273892637
2004-07-07 12:00:00,1118.75,1087.75,741.25,149.0,1123.75,40.39999961853,14.475000143051,1.0736084588980142
2004-07-07 13:00:00,1067.5,1152.25,739.0,142.0,1308.75,42.625,9.5999999046326,0.8012093916041847
2004-07-07 14:00:00,1089.5,1119.75,742.5,130.0,1283.0,42.5,10.224999904633,0.8477703211283106
2004-07-07 15:00:00,1055.75,1024.25,791.5,121.0,1068.25,40.974999427795,11.599999904633,0.8871532533442948
2004-07-07 16:00:00,1097.5,1006.75,799.25,116.0,936.75,41.300000190735,13.049999952316,1.0154406945448051
2004-07-07 17:00:00,1318.0,1338.75,634.5,177.0,1416.25,39.175000190735,14.549999713898,1.0105635822105195
2004-07-07 18:00:00,1347.75,1346.75,599.25,233.0,1610.75,36.85000038147,17.900000333786,1.0959503153803496
2004-07-07 19:00:00,1501.75,1545.75,538.0,223.0,1919.0,35.574999809265,20.400000095367,1.164625753668924
2004-07-07 20:00:00,1373.0,1363.75,596.75,184.0,1744.5,33.72500038147,22.625,1.1657692481504576
2004-07-07 21:00:00,1396.75,1346.25,579.75,165.0,1837.0,31.525000095367,27.825000286102,1.2670613255966734
2004-07-07 22:00:00,1285.5,1214.25,619.75,132.0,1759.25,31.125000476837,29.324999809265,1.305450564348955
2004-07-07 23:00:00,1222.3333333333,1161.3333333333,661.0,122.0,1593.0,30.166666666667,30.900000254313,1.302567159359784
2004-07-08 00:00:00,1069.0,983.25,748.5,88.0,1356.5,29.849999904633,30.199999809265,1.2502322277826774
2004-07-08 01:00:00,1011.25,864.25,808.75,79.0,1230.75,28.375000476837,32.500000953674,1.2360849586452696
2004-07-08 02:00:00,961.5,803.0,852.5,60.0,1065.75,27.549999713898,33.950000762939,1.230987228369255
2004-07-08 03:00:00,919.0,723.0,910.0,,991.75,26.775000095367,35.324999809265,1.224329657159156
2004-07-08 04:00:00,969.0,768.5,865.75,60.0,1062.5,24.525000095367,40.35000038147,1.225138272725418
2004-07-08 05:00:00,985.5,784.0,839.0,74.0,1204.0,25.599999904633,38.77499961853,1.2544735887562444
2004-07-08 06:00:00,989.75,821.25,848.25,62.0,1079.25,27.5,34.625,1.2518210187224155
2004-07-08 07:00:00,1296.25,1208.25,602.75,115.0,1593.0,25.875,37.375,1.2288854130431381
2004-07-08 08:00:00,1370.5,1384.0,545.25,119.0,1744.75,28.499999523163,32.474999904633,1.2440799542957264
2004-07-08 09:00:00,1384.75,1240.25,595.75,155.0,1847.25,29.474999904633,32.650000572205,1.322940367854379
2004-07-08 10:00:00,1380.5,1227.25,594.75,162.0,1844.5,29.849999904633,33.074999809265,1.3692526806825636
2004-07-08 11:00:00,1396.0,1305.75,587.25,189.0,1886.25,33.39999961853,26.849999904633,1.358593443105272
2004-07-08 12:00:00,1069.75,1000.25,800.5,115.0,1039.0,40.275000572205,15.75,1.1603987736354184
2004-07-08 13:00:00,1075.75,972.0,818.75,109.0,922.5,41.77499961853,15.025000095367,1.1989390912501097
2004-07-08 14:00:00,1126.0,1004.25,787.5,108.0,925.75,41.074999809265,15.700000047684,1.207120736109923
2004-07-08 15:00:00,1225.25,1196.25,673.0,145.0,1277.25,41.925000190735,14.849999904633,1.19441854914484
2004-07-08 16:00:00,1202.0,1206.25,670.5,167.0,1300.5,40.900000572205,14.624999761581,1.1140451800611995
2004-07-08 17:00:00,1307.75,1309.75,628.25,200.0,1384.5,39.14999961853,16.874999761581,1.1704689889514692
2004-07-08 18:00:00,1440.25,1280.5,580.0,178.0,1474.25,36.39999961853,27.300000190735,1.630820401126135
2004-07-08 19:00:00,1610.5,1551.5,487.0,206.0,1948.0,34.924999237061,29.25,1.611003907162821
2004-07-08 20:00:00,1386.5,1418.75,558.5,192.0,1676.75,33.574999809265,26.449999809265,1.351497946169792
2004-07-08 21:00:00,1268.25,1205.5,648.0,137.0,1433.5,32.200000286102,27.574999809265,1.3044414336795715
2004-07-08 22:00:00,1236.75,1174.75,659.75,128.0,1424.0,30.474999904633,29.699999809265,1.2741877672079638
2004-07-08 23:00:00,1301.5,1197.5,628.0,121.0,1503.5,29.424999713898,35.60000038147,1.4383406983197407
2004-07-09 00:00:00,1347.25,1281.75,574.5,136.0,1660.5,29.099999904633,34.800000190735,1.3800235351486805
2004-07-09 01:00:00,1355.0,1198.25,563.5,109.0,1713.5,27.749999523163,41.899998664856,1.5369820800144178
2004-07-09 02:00:00,1023.25,822.0,822.75,74.0,1049.75,27.925000190735,41.625,1.5424619955596142
2004-07-09 03:00:00,902.5,631.25,1070.25,,550.0,27.75,43.72500038147,1.6039271130075232
2004-07-09 04:00:00,875.75,605.25,1144.0,40.0,455.75,27.400000095367,42.224999427795,1.5177429875068806
2004-07-09 05:00:00,932.0,706.75,1011.25,61.0,554.0,26.625,42.824999809265,1.4713255656117266
2004-07-09 06:00:00,1020.0,865.5,846.5,83.0,744.0,26.875,40.27499961853,1.404061575452621
2004-07-09 07:00:00,1263.75,1241.0,608.5,129.0,1280.0,27.0,37.25,1.3081047517868472
2004-07-09 08:00:00,1179.25,1152.75,654.0,,1096.0,27.000000476837,35.300000190735,1.2396268260673666
2004-07-09 09:00:00,1078.75,966.25,784.5,115.0,926.5,27.449999809265,32.025000095367,1.1544625881789496
2004-07-09 10:00:00,1036.25,954.5,828.75,130.0,839.5,30.450000286102,24.724999904633,1.0592410150155072
2004-07-09 11:00:00,1001.75,964.25,827.5,137.0,785.5,32.900000572205,20.125000476837,0.9902099466754705
2004-07-09 12:00:00,995.0,959.25,856.0,116.0,690.25,33.949999809265,18.375,0.9587295102318448
2004-07-09 13:00:00,1008.25,961.5,844.75,129.0,741.75,34.399998664856,19.300000190735,1.0325037336775904
2004-07-09 14:00:00,978.0,961.75,846.0,117.0,679.5,34.249999046326,19.60000038147,1.0398533064095943
2004-07-09 15:00:00,989.25,990.0,822.0,138.0,705.0,33.200000762939,20.375,1.0194973202431734
2004-07-09 16:00:00,961.25,984.5,844.75,139.0,676.75,32.425000190735,19.099999904633,0.915043439993895
2004-07-09 17:00:00,1009.25,1115.5,779.25,180.0,877.0,32.249999046326,17.125,0.812385905755257
2004-07-09 18:00:00,970.25,1116.75,785.75,162.0,843.75,30.950000286102,17.074999809265,0.7526099352202537
2004-07-09 19:00:00,1096.75,1199.25,699.25,158.0,1006.25,28.25,24.924999713898,0.9411596232112902
2004-07-09 20:00:00,1065.25,1104.75,722.75,162.0,986.5,26.550000190735,30.200000286102,1.0330338222428492
2004-07-09 21:00:00,1036.25,985.75,776.25,112.0,867.5,24.800000190735,36.800000190735,1.1356922254707558
2004-07-09 22:00:00,1048.5,957.75,794.0,104.0,861.25,23.650000095367,43.35000038147,1.249522172761372
2004-07-09 23:00:00,1146.75,1042.75,726.75,125.0,1042.25,23.02499961853,46.150000572205,1.2814788735604439
2004-07-10 00:00:00,1117.5,1082.25,694.25,127.0,1080.0,22.674999713898,47.72500038147,1.2977029109923068
2004-07-10 01:00:00,1016.25,963.25,775.75,95.0,810.75,22.199999809265,49.499999046326,1.3080846733705564
2004-07-10 02:00:00,940.0,845.25,845.0,70.0,704.0,21.624999523163,51.925001144409,1.325393275472316
2004-07-10 03:00:00,836.0,643.25,1113.75,,521.75,22.275000095367,50.39999961853,1.3378935026001164
2004-07-10 04:00:00,831.25,625.5,1125.5,33.0,483.75,22.449999809265,49.699999809265,1.33326856969522
2004-07-10 05:00:00,876.5,710.75,1018.0,45.0,580.25,21.675000190735,51.999999046326,1.3313238419740057
2004-07-10 06:00:00,871.5,724.5,976.0,56.0,667.75,21.125000476837,53.22500038147,1.3180695484351395
2004-07-10 07:00:00,958.0,805.0,886.0,74.0,834.75,21.974999904633,51.0,1.329578095815344
2004-07-10 08:00:00,958.75,847.5,858.5,84.0,738.5,25.025000095367,41.599999427795,1.3010141746204962
2004-07-10 09:00:00,997.0,933.25,799.0,93.0,763.25,26.724999904633,36.449999809265,1.2596383885216564
2004-07-10 10:00:00,915.5,843.25,891.25,97.0,613.5,29.074999809265,29.675000190735,1.1750972973068115
2004-07-10 11:00:00,895.0,831.0,945.75,83.0,566.25,31.224999904633,23.425000190735,1.048731809356706
2004-07-10 12:00:00,854.5,812.25,981.75,71.0,508.0,32.375,20.525000095367,0.9805509111387142
2004-07-10 13:00:00,860.75,811.0,996.75,78.0,508.75,33.25,19.200000286102,0.9633951998588758
2004-07-10 14:00:00,821.0,765.66666666667,1070.6666666667,62.0,456.66666666667,33.13333384196,16.833333333333,0.839147394975232
2004-07-10 15:00:00,835.25,730.5,1108.0,54.0,437.5,33.10000038147,18.25,0.9080725747617712
2004-07-10 16:00:00,813.0,732.25,1117.5,59.0,427.25,32.39999961853,17.974999904633,0.8599369265284988
2004-07-10 17:00:00,832.5,785.75,1063.5,69.0,453.25,31.75,18.699999809265,0.8624377079298845
2004-07-10 18:00:00,858.5,802.5,1032.0,67.0,479.25,30.250000476837,21.400000095367,0.9064013978195838
2004-07-10 19:00:00,886.5,777.75,977.5,58.0,500.25,27.174999713898,28.22500038147,1.0013309910445172
2004-07-10 20:00:00,969.75,900.0,855.5,77.0,646.5,26.099999904633,33.699999809265,1.1227795624264547
2004-07-10 21:00:00,990.25,865.5,866.0,94.0,727.75,24.724999904633,38.825000762939,1.1928808482686148
2004-07-10 22:00:00,1022.0,899.25,845.75,97.0,820.0,23.449999809265,43.150000572205,1.2290067378285066
2004-07-10 23:00:00,1075.0,992.5,780.5,110.0,945.75,23.074999809265,44.224999427795,1.2317067146340908
2004-07-11 00:00:00,1088.25,1034.5,751.25,116.0,1018.25,22.650000095367,45.300000190735,1.2299175072941824
2004-07-11 01:00:00,925.0,830.5,879.5,74.0,788.75,21.625,47.47500038147,1.2118063877735217
2004-07-11 02:00:00,853.25,715.5,993.75,51.0,646.5,22.0,45.825000762939,1.196466967106147
2004-07-11 03:00:00,917.75,830.0,874.5,,785.25,20.35000038147,51.349999427795,1.2131062032402884
2004-07-11 04:00:00,796.0,635.75,1092.0,40.0,576.0,20.550000190735,50.349999427795,1.2040632241541338
2004-07-11 05:00:00,796.25,627.5,1136.25,36.0,554.75,20.575000286102,50.599999427795,1.2118845820176543
2004-07-11 06:00:00,795.0,606.25,1151.5,35.0,551.5,21.25,48.849999427795,1.2189272804850035
2004-07-11 07:00:00,842.25,655.5,1080.25,48.0,619.75,20.400000095367,52.625,1.247021725073383
2004-07-11 08:00:00,849.5,659.25,1077.0,38.0,557.25,23.525000095367,44.025000572205,1.2595536718934868
2004-07-11 09:00:00,884.25,708.5,1026.5,54.0,556.25,25.700000286102,37.89999961853,1.2333982490063622
2004-07-11 10:00:00,907.25,741.25,983.25,57.0,572.75,27.874999523163,33.64999961853,1.243331984183734
2004-07-11 11:00:00,846.0,702.75,1033.5,54.0,513.5,28.950000286102,28.275000095367,1.1116381355891265
2004-07-11 12:00:00,827.25,697.0,1069.75,46.0,477.5,29.5,25.85000038147,1.0489145971487204
2004-07-11 13:00:00,803.75,636.25,1185.0,36.0,424.0,31.849999904633,22.349999904633,1.0366114681316887
2004-07-11 14:00:00,774.5,619.25,1253.5,19.0,386.0,32.249999046326,20.0,0.9487718607360666
